"animal_id","time","logger_id","experiment","date","lat","lon"
"011017A605",2016-02-06 15:41:50,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"011017A605",2016-02-06 15:41:51,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"0700ED9E0E",2016-02-06 15:41:55,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"0700ED9E0E",2016-02-06 15:42:48,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"011017A605",2016-02-06 15:42:57,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"011017A605",2016-02-06 15:42:58,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"0700EE2B10",2016-02-06 15:43:16,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"0700EE2B10",2016-02-06 15:43:17,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"0700EE2B10",2016-02-06 15:43:19,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"0700EE1461",2016-02-06 15:43:38,"exp3-GR12","exp3",2016-02-06,53.88749,-122.81953
"011017A536",2016-02-07 09:16:38,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:17:32,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:19:08,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:22:10,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:22:12,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:25:03,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:26:39,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:28:03,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:30:18,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:30:56,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:32:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:34:30,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:36:01,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 09:36:21,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:37:36,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:38:00,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:39:01,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:39:33,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:40:55,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:41:00,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:41:02,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:41:03,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:41:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:41:31,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:41:33,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:41:52,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:41:54,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:42:19,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:42:21,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:42:27,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:42:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:43:31,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:43:33,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:43:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:43:50,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:43:54,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:44:09,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:45:14,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:45:24,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:45:26,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:46:08,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:46:09,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:46:13,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:46:22,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:47:12,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:47:13,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:47:15,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:47:16,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:48:10,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 09:48:19,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:49:19,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 09:49:20,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:49:31,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:50:08,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:50:09,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:50:11,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:50:12,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 09:50:14,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:50:18,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 09:50:27,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:10:00,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:10:01,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 10:10:06,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 10:13:02,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:13:06,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:13:11,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 10:14:14,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 10:25:49,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 10:25:51,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 10:28:20,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:28:37,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:28:39,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 10:31:16,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 10:36:12,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 10:36:14,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 10:36:57,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:37:26,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:37:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:37:31,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:37:32,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 10:51:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 10:53:04,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 10:54:54,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 10:55:07,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 10:55:11,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 10:56:14,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 10:56:16,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 10:56:24,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 10:59:17,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 11:00:32,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 11:07:22,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 11:07:25,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 11:07:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 11:07:46,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 11:08:47,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 11:08:51,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 11:08:53,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 11:19:27,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 11:19:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 11:19:42,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:19:48,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:19:49,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 11:20:15,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 11:20:16,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:23:17,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 11:23:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:24:50,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:24:51,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 11:24:58,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 11:26:35,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 11:26:53,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 11:27:04,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:27:27,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:27:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:27:30,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 11:28:01,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 11:28:03,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 11:28:06,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 11:28:07,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 11:28:52,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 11:29:12,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:29:17,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 11:29:45,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 11:29:48,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 11:29:54,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 11:29:59,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 11:30:57,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 11:30:58,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 11:32:05,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 11:32:11,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 11:32:17,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 11:32:36,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 11:32:38,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 11:32:39,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:33:20,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 11:33:43,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 11:35:09,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 11:37:00,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 11:46:30,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 11:47:40,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 11:51:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 12:37:43,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 12:37:45,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 12:40:36,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 12:41:03,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 12:42:02,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 12:53:33,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 12:53:38,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 12:54:12,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 12:54:42,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 12:54:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE19CE",2016-02-07 12:58:36,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 12:58:41,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 12:58:54,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 12:59:13,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 13:00:11,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 13:00:39,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 13:02:14,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 13:02:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 13:02:50,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:02:57,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:02:59,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:03:15,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 13:03:33,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 13:04:10,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:05:20,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:05:21,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:16:47,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:16:48,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:20:01,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:21:01,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:22:48,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 13:25:23,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 13:26:21,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 13:27:55,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:29:19,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 13:29:23,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 13:29:45,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:32:42,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:32:43,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 13:32:47,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 13:33:16,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 13:33:39,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 13:33:40,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 13:33:50,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:34:05,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:34:07,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:34:08,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:34:25,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:34:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:34:31,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 13:34:38,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:34:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:34:45,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:35:31,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:35:32,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:42:36,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:42:37,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:42:39,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:43:20,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:43:21,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:44:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 13:44:31,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:47:27,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 13:49:33,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 13:49:46,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:50:37,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:50:42,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:50:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 13:53:54,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 13:57:35,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 14:02:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 14:07:09,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 14:07:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 14:08:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"07008D9E08",2016-02-07 14:09:01,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 14:09:03,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700ED9E0E",2016-02-07 14:09:04,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 14:10:07,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 14:10:32,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:11:53,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 14:17:01,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 14:22:59,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 14:24:19,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 14:24:22,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 14:26:01,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 14:26:10,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 14:27:24,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:27:27,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:27:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:27:30,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:27:32,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 14:27:50,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 14:28:58,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 14:29:07,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 14:31:25,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 14:32:04,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"062000014F",2016-02-07 14:34:29,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:35:22,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:35:23,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:37:42,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:37:43,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:37:45,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A605",2016-02-07 14:49:53,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 14:50:14,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 15:03:03,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 15:03:39,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 15:05:22,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 15:05:24,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 15:05:25,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 15:05:41,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"011017A536",2016-02-07 15:05:42,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 15:05:47,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 15:05:56,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 15:05:58,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EDF012",2016-02-07 15:06:00,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 15:10:44,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE1461",2016-02-07 15:12:23,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 15:13:14,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 15:15:03,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
"0700EE2B10",2016-02-07 15:15:59,"exp3-GR12","exp3",2016-02-07,53.88749,-122.81953
